0,CT Truck to A-Default,-916.06085,975.5124,1679.7777,-20.163696,48.725403
2,B-Halls to B-Main (WJT),1010.05273,-709.81055,1609.0322,5.641815,-124.912834
2,Sandbags to Mid,105.95224,-142.96875,1612.0309,-37.52927,87.07426
0,CT Truck to Quad \nFlash Compatible (JT),-891.2602,948.9662,1725.1445,7.405439,65.36745
4,A-Main to A-Default \nMolotov Compatible,672.7618,1422.0125,1700.0312,-0.19226074,131.51392
1,A-Main to Forklift \nHE Compatible,710.13074,1337.1451,1700.0312,-2.068512,125.71518
1,B-Main to Heaven,281.8799,-754.1817,1612.0312,-32.691895,139.13602
1,CT to Garage (JT),-1742.9688,271.3629,1614.0312,-18.029955,-0.31417024
2,A-Main to Quad,719.0512,1744.3038,1700.0312,0.615921,169.83423
2,Sun to B-Entrance,1094.6263,-1435.9688,1612.0312,-27.50972,166.04503
1,Heaven to B-Main,-313.73364,-743.4741,1796.0312,15.136078,41.558197
1,Long to Forklift (JT),1315.947,1587.9688,1704.0312,-48.390053,-173.02298
3,Vent to Connector \nHE/Smoke Compatible,614.02875,-142.83844,1718.3538,-7.747937,172.74031
1,B-Site to Checkers,-258.53125,-1526.449,1660.0312,-14.267062,81.76212
2,A-Backsite to A-Main,-445.17273,1437.9688,1688.0312,-11.89219,18.526915
3,Long to White Box (WJT),1572.9847,568.3117,1608.3523,6.3137054,-175.38506
1,T to Highway (JT),2300.9055,143.66104,1616.0303,-21.718597,161.61026
3,Sun to B-Backsite,579.2084,-1449.9688,1613.0312,-39.29197,177.70947
2,Garage to Mid,1506.3386,78.417114,1612.0312,-14.561267,137.30412
1,Sun to Tree/Heaven (JT),579.21014,-1449.9688,1613.0312,-3.506615,149.2407
1,Heaven to B-Entrance,-568.0598,-600.0348,1759.394,-28.89461,-162.02776
3,Sun to Ninja \nFlash Compatible,579.2084,-1449.9688,1613.0312,-34.825966,138.76964
1,Long to Catwalk/Highway (JT),1217.9393,522.03595,1612.0316,-65.08302,155.99918
1,B-Halls to B-Main,1166.8833,-602.0433,1612.0316,-18.007965,-131.53107
1,Long to Catwalk (JT),1315.9688,1358.7831,1704.0312,-58.90471,-176.41466
1,T Truck to Quad (JT),1764.0312,505.389,1610.3418,-17.820074,140.32236
1,Connector to Garage,-463.3811,-1.4969482,1664.0312,6.723297,10.773804
1,Long to Forklift,1315.9688,1358.7831,1704.0312,-64.03085,176.35472
2,Trash to Mid (JT),1047.0059,-419.7865,1612.0297,-6.7639565,119.23144
1,CT Truck to A-Main,-916.0534,1092.9298,1691.3486,-20.090633,22.326744
1,T Truck to Connector (JT),1793.9688,833.9245,1612.0312,-10.411569,-159.4738
1,T Truck to Forklift (JT),1764.0312,505.389,1610.3418,-16.631985,152.54187
3,A-Main to Forklift \nHE Compatible,545.6339,1428.0146,1700.0312,-1.5300186,99.865166
2,Generator to B-Main (JT),-417.96875,-1526.4573,1668.0312,13.025512,53.48789
1,T Truck to A-Backsite (JT),1764.0312,505.389,1610.3418,-28.53401,155.01205
1,Long to Quad (JT),1217.9688,522.05963,1612.0316,-57.155945,130.35706
2,B-Halls to Checkers/B-Main Box \nHE Semi-Compatible,734.7886,-951.619,1612.0316,-14.993974,153.93272
3,Mid to Sandbags,834.03125,307.96033,1612.0312,-21.55995,-146.65015
1,Squeaky to Forklift,162.03125,2125.6401,1688.0312,-17.358019,-57.464035
3,Squeaky to A-Default (JT),162.02962,2076.06,1688.0312,3.5523682,-23.980408
3,Long to Connector (WJT),1543.7773,832.0924,1612.0312,4.541841,-156.30972
4,B-Ramp to B-Halls \nSmoke/Molotov Compatible,-32.786133,-955.4179,1638.5587,-0.04119873,55.403015
0,Connector to Boost (JT),-275.53137,-93.562256,1664.6562,0.83601236,29.770346
4,Quad to A-Main \nFlash Compatible (JT),-423.96875,2245.94,1688.0312,12.019379,-29.479065
1,T to Connector (WJT),2805.042,0.940189,1608.0312,-7.765996,-179.90077
1,Garage to Mid 2nd,1736.9698,208.03125,1612.0312,-11.484022,174.2034
2,Long to A-Entrance (JT),1315.9688,1358.7831,1704.0312,-12.826517,154.90913
1,Sun to Deep Heaven,530.2484,-1449.9373,1648.0312,-31.889986,143.89227
1,Tree to B-Halls,-492.02686,-920.59644,1612.0304,-10.997314,42.841187
1,Long to Quad,1315.9688,1358.7831,1704.0312,-52.514038,154.24382
1,Long to A-Backsite/Forklift (JT),1315.9554,1587.9672,1704.0312,-48.346024,-175.81729
1,Garage to Mid 1st \nFlash Compatible,1733.782,295.96875,1612.0312,-11.298039,-174.04836
1,B-Main to Tree,508.56177,-921.82196,1612.0321,-15.217438,136.95007
2,CT Truck to A-Site,-916.06085,975.5124,1679.7777,-25.135698,59.373398
1,A-Main to Forklift \nHE/Molotov Compatible,691.7431,1998.6465,1700.0312,-0.49267578,-127.4881
3,Sun to Headshot (JT),1094.6263,-1435.9688,1612.0312,2.7476196,170.6029
