0,Lane to Scaffold,-1165.968,-742.03125,11776.031,-4.597959,-74.588234
0,Mid to Pit \nFlash/HE Compatible (JT),-1860.0312,438.94855,11779.551,-7.221186,-148.13213
0,Connector to B-Default \nHE Compatible,-1493.784,579.6683,11874.031,-2.185577,145.86241
1,Tetris to Scaffold (JT),-63.03125,-354.96875,11776.031,3.310318,-142.82295
3,Generator to Connector,-2047.971,-574.12354,11776.031,-21.940033,59.500244
3,Pit to Wood,-2229.2456,95.54509,11552.031,-75.122284,70.533356
2,Crane to Ramp \nIncendiary/HE Compatible,-417.96594,-848.0102,11805.031,-60.11281,179.99736
2,Pit to B-Site,-2129.0288,-91.21759,11581.144,-32.47902,120.714355
2,B-Site to Pit,-2273.2412,544.56055,11744.031,7.356823,-116.07874
2,Guardian to T-Entrance,-1376.9147,882.02814,11776.031,-14.456635,-113.15369
2,Ramp to A-Site (JT),-656.03125,-1016.9678,11648.031,-11.761204,156.76527
3,Ramp to Short,-723.028,-1061.4929,11648.031,-52.969208,119.53949
1,Mid to Top Mid (WJT),-1680.0312,19.96875,11776.031,-2.271423,169.1582
2,Tetris to Lane (JT),-108.96875,-431.9682,11830.031,12.245203,-163.83705
4,A-Site to Ramp \nFlash/Incendiary Compatible,-63.034363,-205.52374,11776.031,-8.566798,-113.11389
2,Scaffold to Lane,-1001.9431,-928.97327,11648.031,-42.2532,-44.192303
3,Pit to Wood,-2302.2583,-62.51367,11553.181,-26.959593,106.57483
1,T Stairs to Generator 1st (JT),-1919.9688,-1196.0312,11549.02,-52.18593,85.45713
1,Quad to Pit (JT),-2633.958,1048.9946,11755.918,8.699975,-72.00604
2,Generator to Mid (JT),-1924.0629,-557.5691,11776.031,0.109561,92.285995
2,Bridge to Ramp,-1081.9688,-12.03125,11488.031,-33.650787,-64.670334
4,Tetris to A-Default \nIncendiary Compatible,-63.03125,-431.96875,11830.031,-23.94162,-38.823975
2,Ramp to A-Site (JT),-880.0284,-1295.9706,11648.031,-8.261601,42.765686
1,Lane to Scaffold,-1165.9688,-742.03125,11776.031,-17.631348,-74.7472
1,B-Default to Guardian,-2216.0276,882.95154,11744.031,-9.230927,-5.789108
4,Elevator to Ramp \nFlash Compatible,-802.0316,-496.73962,11819.031,-3.871994,-131.0702
3,Pit to Quad,-2302.2583,-62.51367,11553.181,-28.777313,105.24112
1,Ramp to Elevator (JT),-842.16156,-1358.9583,11648.031,-0.978763,93.23758
3,Pit to Triple,-2374.3132,-112.96875,11552.031,-33.564606,78.59277
0,Hallway to Sandbags,-187.03125,238.96495,11783.031,-17.085197,-85.090164
1,Electric to Guardian,-1900.0312,748.14465,11776.031,-46.568985,-179.47025
1,Lane to Scaffold,-1135.9688,-1221.9688,11776.031,17.09404,56.809967
2,Sandbags to Ramp,-145.98206,-1416.5387,11776.031,-21.054014,145.48734
2,Iron to Connector (JT),-1947.5309,-295.96875,11799.031,10.866516,61.575623
1,Elevator to Ramp,-922.2246,-291.49396,11776.031,-13.697205,-85.32944
4,Hallway to A-Default \nIncendiary Compatible,-187.03125,238.96875,11783.031,-7.702454,-98.42102
1,Ramp to Elevator (JT),-880.0284,-1295.9706,11648.031,-6.275604,37.134827
1,Pit to Guardian 1st,-2533.9688,-3.96875,11552.031,-61.89148,43.446808
1,Ramp to Elevator,-646.88666,-1358.9705,11651.07,-29.15519,45.143677
3,Ramp to Tetris (JT),-901.9687,-1358.9688,11715.031,2.8815,47.395706
1,Iron to Connector \nMolotov/HE Compatible,-1947.5308,-295.97266,11799.031,-14.140373,54.774647
1,Stairs to Guardian,-2470.969,-295.96838,11664.031,-50.988922,53.387024
2,CT to B-Site (JT),-690.0786,806.9405,11783.093,6.60489,175.8378
2,B-Site to Stairs,-2524.3206,602.03125,11744.031,-16.891579,-21.215754
1,Drywall to CT,-1969.9679,-72.16724,11776.031,-11.47081,26.603645
1,B-Entrance to Guardian,-2554.542,397.97183,11745.326,-25.092108,14.343603
1,Elevator to Scaffold,-768.0409,-96.03125,11827.031,-11.056042,-109.2745
3,Ramp to Sandbags \nHE Compatible,-876.9726,-832.04816,11604.044,-20.758738,-42.537834
0,B-Site to Pit \nHE Compatible,-2273.2412,544.56055,11744.031,2.032792,-84.37753
3,Pit to Quad (JT),-2528.9688,-186.3523,11552.031,1.500403,85.57925
3,Ramp to Heaven (JT),-880.0282,-1295.9718,11648.031,-3.615206,62.31928
4,Elevator to A-Default \nMolotov Compatible,-720.96875,-108.03125,11776.031,-13.002655,-30.057556
1,CT to B-Entrance (JT),-787.03125,946.96875,11776.031,-0.145903,-164.42363
1,T Lower to A-Backsite (JT),-2092.6182,-1329.0312,11488.031,-54.334946,26.640472
0,Headshot to Catwalk,-1389.9688,411.88483,11776.031,-17.764557,-179.7099
3,Ramp to Tetris \nHE Compatible,-453.94324,-1136.0273,11715.385,-19.025595,57.13391
1,Ramp to Tetris,-876.96893,-928.69824,11628.207,-71.23043,36.61628
1,Sandbags to Ramp,-90.03125,-1454.9688,11776.031,-27.670105,151.60925
1,Headshot to B-Entrance \n Flash Compatible,-1389.9727,411.89105,11776.031,-17.24096,176.09792
1,T Stairs to Generator 2nd (JT),-1919.9688,-1196.0312,11549.02,-51.467953,88.38658
1,Ramp to A-Backsite (JT),-656.03125,-1016.96875,11648.031,-9.475021,142.92664
3,Ladder to Lane (JT),-1216.0312,-777.3954,11818.031,-9.949829,-142.47826
1,Drywall to Elevator (JT),-1969.9688,-72.16724,11776.031,3.418457,47.308502
1,Electric to Stairs (JT),-1713.031,1096.9688,11755.921,-2.813312,-111.88897
1,Ramp to Short,-639.8068,-1136.0293,11653.431,-49.944008,115.56055
2,Close to B-Site,-2153.0332,437.96875,11776.031,-33.20247,-89.97873
3,Scaffold to Short (JT),-924.02954,-1093.9515,11648.031,-9.767883,104.48651
3,Dark to Lane \nHE Compatible,-796.6252,-371.73615,11488.966,-29.687325,-107.38157
1,Pit to Generator Right Side,-2374.271,-112.96875,11552.031,-62.966423,57.3658
2,Top Mid to B-Site (JT),-1047.9688,71.16013,11776.031,0.990143,141.8836
1,Pit to Generator Left Side,-2374.271,-112.9671,11552.031,-65.24324,53.780457
1,Ramp to A-Site,-453.94324,-1136.0273,11715.385,-13.591615,44.05779
1,Ramp to Top Mid,-842.16486,-1358.97,11648.031,-24.248535,94.13498
1,Ramp to A-Site,-656.02826,-1016.9686,11648.031,-39.01043,150.66618
3,Scaffold to Short (JT),-1001.9431,-928.97327,11648.031,-33.444405,95.39342
2,Lane to Ramp,-1135.9688,-1221.9688,11776.031,-0.024384,52.21321
3,Stairs to B-Site,-2183.9797,-181.69476,11616.031,-22.81929,113.428345
2,A-Site to Ramp,-503.96875,-511.6361,11776.031,-16.889591,-114.87919
1,Bridge to Ramp,-1082.9872,-163.96875,11488.031,-15.63319,-56.776127
2,A-Backsite to Ramp (JT),-63.03125,-79.03125,11776.031,6.387177,-112.035484
1,T to Lane (JT),-1418.0312,-1599.9688,11489.031,-80.952415,56.062546
2,CT to B-Site,-953.0288,567.0679,11839.806,-16.763077,171.37091
3,Stairs to Connector (JT),-2633.9688,176.03125,11755.921,4.7242975,13.493612
2,Top Mid to Mid,-843.03125,92.03125,11776.031,-15.042694,176.82837
2,B-Site to Pit,-2314.834,1096.9688,11755.921,-5.379979,-92.3639
1,A-Backsite to Crane,-63.03125,-79.03174,11776.031,-11.083599,-113.74313
2,Stairs to B-Site,-2226.3184,-295.97083,11616.031,-31.317902,86.724
2,B-Tunnel to B-Entrance,-2192.0435,-617.34955,11488.031,-50.094074,145.58405
0,CT to B-Default (JT),-787.0303,946.96875,11776.031,7.104046,-178.10536
2,Close to Pit,-2202.0312,437.96875,11744.031,-34.46823,88.62259
2,Triple to Pit,-2059.9727,1017.77167,11786.031,-2.173233,-109.28169
