1,Elevators to Paper \nHE Compatible,1054.9678,-626.427,-159.96875,-1.543413,129.22147
2,Second Mid to Long,454.96875,17.03299,-159.96875,-33.452114,52.903877
3,Paper to T Entrance,1455.9688,-319.96875,-159.96875,-0.822812,137.56323
1,Kitchen to Projector,1396.2689,-344.48236,-159.96875,1.5401459,-26.659698
4,Paper to Bathroom \nMolotov/Flash Compatible,1064.4558,-126.037964,-159.96875,-5.759617,-116.876114
0,Mid to Paper,784.3226,-497.62268,-159.96875,-0.142822,49.322083
2,Exit to Living/Paper \nAll Utilities Compatible (JT),768.0319,-1307.4346,-277.3495,6.3586774,77.56247
2,Cubby to Long,174.95349,191.796,-159.96875,-13.850005,-21.825933
2,Garage to Stairs,384.0323,-1705.4114,-327.96875,-24.155283,75.19992
2,Paper to Elevator/Mid \nAll Utilities Compatible,1179.9688,-223.96875,-159.96875,-1.072228,122.01784
2,Short to Long,1104.2814,1039.971,-159.96875,51.877174,-170.17998
1,Short to Computer,1270.5232,982.8027,-159.96875,0.217667,-56.990204
1,Short to Computer,1535.9688,975.9702,-159.96875,-2.129522,-121.87228
2,T to Short,1343.9954,464.04886,-159.96875,-3.008515,49.121662
1,Living to Elevator,1243.752,258.84357,-159.96875,-0.996898,-128.45393
0,Long to Short \nSmoke Compatible,593.0686,840.0848,-159.96875,-2.860229,22.566956
1,Elevators to Living,1007.4492,-762.7075,-159.96875,-3.2547,93.70068
0,Short to Couch,1535.9705,930.65765,-159.96875,-6.44486,-21.252005
2,T to Short,1408.4908,716.05646,-159.96875,-7.509562,-90.75514
2,Long to Short,750.96875,17.03125,-159.96875,-3.782832,100.86094
4,Second Mid to Close \nIncendiary Semi-Compatible,454.9492,17.03125,-159.96875,-1.121978,35.693413
1,Living Room to Computers,966.0925,-93.37732,-159.96875,2.7503662,52.856262
4,Bathroom to Paper \nFlash Compatible,593.03217,-113.03125,-159.96875,-5.433883,-64.552155
3,Short to Long \nAll Utilities Compatible,1433.122,824.1803,-159.96875,-3.201979,151.40382
1,Projector to Paper \nAll Utilities Compatible,2028.6367,-201.98254,-159.96875,-3.453827,-141.19733
2,Paper to Kitchen,1455.9688,-80.03125,-159.96875,-4.404531,-101.53116
4,Outside to Elevators \nIncendiary Compatible (WJT),-836.089,-627.28436,-323.04626,8.602707,5.723903
