2,Street to Mid Doors (JT),212.03125,-704.0256,0.494467,1.239334,93.932304
1,Long to Temple,-1120.9327,-102.5791,1.70925,-59.693527,79.595276
1,Rug to Camera (JT),1278.2476,571.97034,2.03125,12.454041,125.34714
4,Wall to Ramp \nMolotov Compatible (WJT),835.596,1726.9291,-39.96875,12.606812,-89.64775
2,Water to A-Entrance,1149.9688,610.0319,-188.83362,-32.85922,89.75141
2,Rug to A-Entrance (JT),1330.8942,-232.03302,-23.96875,2.650452,80.76807
1,Rug to Heaven (JT),1493.9668,92.696236,0.03125,-28.165667,102.76237
1,CT Instant to Ramp (JT),-476.00043,2216.0,25.03125,-27.032898,-60.494843
1,CT to Ramp (JT),-607.96875,2270.9688,24.03125,-29.046593,-58.965874
2,Water to Market,732.03046,520.0627,-151.96875,-4.642004,30.110258
2,Mid to Bridge (JT),394.64795,1339.6626,-31.038513,-17.09404,-114.751854
1,Water to Heaven (JT),1149.9688,610.03125,-188.84375,-4.102707,93.918
2,Ruins to B-Entrance,-1179.7356,-624.2058,72.80317,-35.51997,91.835495
1,Ruins to B-CT (JT),-938.384,-1363.4495,66.03125,-12.153792,99.76481
3,Ruins to Pillar,-1437.0035,-378.9522,103.03391,-9.339901,102.96707
1,Ruins to Temple (JT),-1151.9563,-1143.9995,64.03125,-24.16238,83.5344
1,Mid to Bridge \nMolotov/HE Compatible,212.87671,1245.1292,-30.927246,-6.29195,-113.438126
1,CT Instant to Rug (JT),-400.0,2192.0,25.031248,-40.360264,-45.44593
1,Water to Wall (JT),1149.9706,610.031,-188.83362,-8.256188,118.2125
3,Rug to Mid Doors,1451.9684,571.96875,0.03125,-19.881674,177.09186
2,Wall to Water,743.03125,1713.5145,-39.96875,-19.843954,-54.476067
1,Rug to Big Box (JT),1493.9668,92.696236,0.03125,-13.529929,105.91919
1,Rug to Wall (JT),1493.9688,92.69602,0.03125,-10.229947,110.61759
2,Drop to Stairs,204.2894,673.219,-30.121155,1.264114,-79.93858
3,E-Box to Ninja \nFlash/HE Compatible (JT),-789.96875,52.03136,-87.96875,-24.13399,74.56213
3,Water to Market,850.03125,934.96356,-188.83362,-10.736023,-8.877735
1,T Instant to House (JT),-416.0005,-1608.0001,2.03125,-23.340248,82.485
1,CT Instant to Rug (JT),-608.0,2120.0,16.056595,-37.149933,-41.031574
2,Market to A-Entrance,1519.2101,1018.59735,-145.96875,-11.747818,69.56784
1,Wood to CT (JT),1251.9688,136.0331,-145.96875,-33.758385,162.28993
1,CT to Rug (JT),-443.13647,2310.1318,24.031307,-37.03651,-47.170425
3,Top Mid to Mid Doors,-247.94763,-110.02942,0.28125,-18.480042,41.85379
3,Water to A-Backsite (JT),732.03046,520.0627,-151.96875,5.4878,79.11313
3,Long to Pillar (JT),-1267.967,-314.81738,5.71103,-23.679714,67.79121
1,CT Instant to Ramp (JT),-560.0,2192.0,25.03125,-35.89749,-59.011345
1,T to E-Box (JT),-300.94983,-1723.9688,2.03125,-12.139112,92.84188
3,Water to A-Backsite (JT),744.03125,663.6525,-107.96875,8.017983,77.80204
3,Street to Drop (WJT),1063.9329,-519.6057,-23.96875,3.5529907,122.63696
4,Drop to Bridge (JT),277.60526,418.06265,-14.985535,4.101999,-135.23595
2,B-Backsite to E-Box,-959.93713,744.04,-1.96875,-28.369904,-98.95136
1,A-Site to A-Entrance (JT),1311.9688,1592.0204,-151.96875,-7.919997,-114.60806
1,Ruins to House (JT),-605.0222,-630.977,64.03125,-10.560608,65.63919
1,Water to Camera,1259.9697,600.0313,-115.96875,-22.832672,125.51123
1,T to E-Box (JT),23.966022,-1744.9688,6.03125,-12.407984,102.01176
4,Ruins to Drop,-927.4338,-904.0512,64.03125,-8.11821,47.74829
1,T to House (JT),-300.94983,-1723.9688,2.03125,-13.328331,84.91007
1,T Instant to House (JT),-234.0,-1503.08,-11.96875,-18.65234,86.1971
1,CT Instant to Ramp (JT),-608.00037,2120.0002,16.0625,-26.83754,-56.026154
3,Ruins to Mid Doors (WJT),-762.7508,-563.79944,81.85739,11.580963,42.769775
1,Water to Heaven/Wall (JT),744.04974,625.97156,-151.96875,-0.244446,78.992035
3,Tunnel to A-Backsite,621.4821,2025.2239,-38.96875,-20.635757,-38.427094
3,Water to Wall (JT),1149.9706,610.031,-188.83362,0.805519,115.29
2,Ruins to B-Entrance (JT),-1038.4506,-556.49426,70.03125,-7.271608,107.51845
