4,Water to B-Default \nMolotov Compatible,-1328.4156,-755.53815,11.316519,-18.041922,40.604584
2,Alley to Sandbags (JT),-727.85614,-1946.7019,148.1074,5.214975,112.96678
1,Ramp to Toilets (JT),-1844.0312,-2602.9675,424.71973,-0.387212,118.907524
3,Water to Toxic (JT),-1559.9688,-729.4464,58.25547,2.6746511,57.444023
1,T to Squeaky (JT),-460.65625,-2543.0325,156.03125,-12.132889,121.63513
2,Short to Fountain (JT),-2287.731,-583.9679,390.52487,1.371262,-91.399376
1,Water to Hell,-1559.9688,-1087.8467,7.335908,-26.645176,96.04217
1,Long to Bank (JT),-3748.7505,-972.85187,497.7051,-21.830305,57.48795
1,Short to Pipe,-2379.777,140.79115,444.08514,-12.173372,-42.604042
3,Short to Truck (JT),-2287.8643,-632.0331,392.73035,0.9348081,73.64698
2,Tracks to B-Entrance,-566.64874,-1132.9299,62.22305,-30.489126,111.5187
2,Tracks to B-Entrance,-344.22632,-981.65045,13.969158,-32.34251,84.19207
1,Short to Trash (JT),-2335.9688,-849.6002,392.68814,-1.957801,80.3123
3,Mid to Trash (WJT),-2424.7532,-1402.3676,436.40985,2.5408173,79.177055
1,Water to Bridge (JT),-1559.9546,-729.48004,58.23178,-27.289303,66.09006
4,Party to Ramp (WJT),-2875.964,-1312.5259,485.06384,16.649542,-42.580956
1,Ramp to Toilets,-2025.9688,-2249.6868,477.03125,-28.330053,119.564354
1,Trash to Monster (JT),-2116.4666,993.13995,484.03125,-15.294404,-50.83134
2,Connector to Lower Tunnel,-2012.9615,-1231.968,244.03125,-30.492117,43.79037
1,Graffiti to Monster,-1785.0277,-302.96875,132.03125,-42.68879,-23.823639
1,Short to Bank (JT),-2287.8643,-632.0331,392.73035,-5.4451857,99.49702
1,Alley to Bridge (JT),-433.52148,-1860.0315,148.1896,2.420022,115.47112
1,Playground to Toilets,-2389.669,-2424.7642,493.0312,-28.79206,99.65448
4,Hell to Squeaky,-1967.9291,94.17878,132.03125,-15.751993,-73.26392
2,Pit to Monster,-1136.8362,293.0989,51.616875,63.083862,-4.051127
1,Mid to Trash (JT),-2424.7532,-1402.3676,436.40985,-9.691181,78.91323
1,Alley to Bridge,-617.3263,-1513.8896,149.3759,-47.30288,115.03676
1,Squeaky to Heaven,-1731.9688,-704.03265,100.03125,-23.172886,88.38114
4,Party to Playground (WJT),-2875.9688,-1042.5312,452.8683,7.598808,-63.344246
1,Pit to Pillar,-1264.0803,257.53177,28.169487,1.027108,-0.574735
1,Coffee to Trash (JT),-3731.585,-155.91803,520.68933,-8.71207,28.981905
2,Close to Coffee,-3099.6274,733.84924,484.03122,-30.056555,163.77354
2,Connector to A-Entrance,-2320.2812,-1349.7437,436.0266,-37.971832,104.44873
3,Coffee to Truck,-3731.585,-155.91803,520.68933,-13.213287,23.947931
3,T to Sandbags (WJT),-432.03754,-2262.8774,151.47366,4.6200867,104.31897
2,Coffee Boost to A-Entrance,-3538.5022,-460.60278,602.03143,-5.008977,25.669027
4,Hell to Pipe \nIncendiary Compatible (JT),-1808.1876,-15.5047,132.03125,14.948032,-57.67395
1,Trash to Pipe (JT),-2116.464,993.14264,484.03125,5.070848,-64.53886
4,Squeaky to Wood (JT),-1743.9686,-456.0254,100.03125,13.382568,19.759104
2,Ninja to Sandbags,-2018.5009,-48.53125,132.03125,-16.028065,-29.755829
1,Water to Bridge \nFlash Compatible,-1413.6034,-782.6885,29.34472,-25.741928,34.422516
2,A-Backsite to Toxic,-2618.1392,832.72925,476.53125,-5.968964,-7.6422286
1,Short to Ramp (JT),-2379.777,140.79115,444.08514,-6.7320347,-79.71808
3,Fountain to Divider (JT),-2459.041,-1977.5867,509.50433,12.781874,81.30536
1,Long to Trash (JT),-3748.7505,-972.85187,497.7051,-26.780273,47.564705
3,Trash to A-Default \nHE Compatible (JT),-1744.0312,1279.2155,359.3954,10.200591,-135.85574
